"Date","ConcLow","ConcHigh","Uncen","ConcAve","Julian","Month","Day","DecYear","MonthSeq","waterYear","SinDY","CosDY"
2013-01-08,1.3,1.3,1,1.3,59542,1,8,2013.01997716895,1957,2013,0.125190911714771,0.992132670374292
2013-01-29,3.38,3.38,1,3.38,59563,1,29,2013.07751141553,1957,2013,0.467993201906328,0.883732065147272
2013-02-07,0.74,0.74,1,0.74,59572,2,38,2013.10216894977,1958,2013,0.59875554361587,0.800931831674372
2013-02-25,2.02,2.02,1,2.02,59590,2,56,2013.15148401826,1958,2013,0.814462468064091,0.580216242546647
2013-03-06,0.62,0.62,1,0.62,59599,3,66,2013.17614155251,1959,2013,0.894239862897242,0.447588055700241
2013-03-26,2.02,2.02,1,2.02,59619,3,86,2013.23093607306,1959,2013,0.992834687339302,0.119495956483351
2013-04-03,1.2,1.2,1,1.2,59627,4,94,2013.25285388128,1960,2013,0.999839235590684,-0.0179305039928313
2013-04-23,3.1,3.1,1,3.1,59647,4,114,2013.30764840183,1960,2013,0.935114031490949,-0.3543469318461
2013-05-08,1.5,1.5,1,1.5,59662,5,129,2013.34874429224,1961,2013,0.813629300158368,-0.58138400556242
2013-05-29,2.02,2.02,1,2.02,59683,5,150,2013.40627853881,1961,2013,0.555421129407005,-0.83156922081583
2013-06-04,2.3,2.3,1,2.3,59689,6,156,2013.42271689498,1962,2013,0.466724991971903,-0.884402499922308
2013-06-24,4.06,4.06,1,4.06,59709,6,176,2013.47751141553,1962,2013,0.140830221277471,-0.990033761431871
2013-07-10,3.2,3.2,1,3.2,59725,7,192,2013.52134703196,1963,2013,-0.133725557339757,-0.99101840311579
2013-07-23,13.86,13.86,1,13.86,59738,7,205,2013.55696347032,1963,2013,-0.350319351452801,-0.936630317680187
2013-08-06,10,10,1,10,59752,8,219,2013.5953196347,1964,2013,-0.563743289018035,-0.825950061497139
2013-08-26,11.4,11.4,1,11.4,59772,8,239,2013.65011415525,1964,2013,-0.809438380260579,-0.587204826752242
2013-09-09,4.4,4.4,1,4.4,59786,9,253,2013.68847031963,1965,2013,-0.926195453279807,-0.377043740597577
2013-09-24,11.94,11.94,1,11.94,59801,9,268,2013.72956621005,1965,2013,-0.99176941053928,-0.128036855313494
2013-10-03,1.3,1.3,1,1.3,59810,10,277,2013.75422374429,1966,2014,-0.999647872869729,0.0265354530209478
2013-10-21,4.14,4.14,1,4.14,59828,10,295,2013.80353881279,1966,2014,-0.943950994915924,0.330085624039032
2013-11-04,2.7,2.7,1,2.7,59842,11,309,2013.84189497717,1967,2014,-0.837888411229055,0.545841561561641
2013-11-26,3.78,3.78,1,3.78,59864,11,331,2013.90216894977,1967,2014,-0.576705799168773,0.816951908746841
2013-12-02,1.4,1.4,1,1.4,59870,12,337,2013.91860730594,1968,2014,-0.489403301581824,0.8720575717238
2013-12-18,4.62,4.62,1,4.62,59886,12,353,2013.96244292237,1968,2014,-0.233794069179165,0.972286137521588
2014-01-06,1.3,1.3,1,1.3,59905,1,6,2014.01449771689,1969,2014,0.0909659182157422,0.995854006229411
2014-01-28,13.4,13.4,1,13.4,59927,1,28,2014.0747716895,1969,2014,0.452711868879406,0.89165686436864
2014-02-05,1.8,1.8,1,1.8,59935,2,36,2014.09668949772,1970,2014,0.570831357076363,0.821067330843432
2014-02-24,3.18,3.18,1,3.18,59954,2,55,2014.14874429224,1970,2014,0.804354327831211,0.594149909786412
2014-03-25,3.76,3.76,1,3.76,59983,3,85,2014.22819634703,1971,2014,0.990630661708635,0.136568268945289
2014-04-29,2.02,2.02,1,2.02,60018,4,120,2014.32408675799,1972,2014,0.893596870255567,-0.448870397185485
2014-05-06,18,18,1,18,60025,5,127,2014.34326484018,1973,2014,0.833159318479802,-0.553033046056265
2014-05-13,1.6,1.6,1,1.6,60032,5,134,2014.36244292237,1973,2014,0.760638827793682,-0.649175302713107
2014-05-28,2.02,2.02,1,2.02,60047,5,149,2014.40353881279,1973,2014,0.569652934939597,-0.821885353145257
2014-06-03,1.8,1.8,1,1.8,60053,6,155,2014.41997716895,1974,2014,0.481879376844523,-0.876237562634662
2014-06-23,3,3,1,3,60073,6,175,2014.4747716895,1974,2014,0.157851159502653,-0.98746291649037
2014-07-02,1,1,1,1,60082,7,184,2014.49942922374,1975,2014,0.00358628529681865,-0.999993569258208
2014-07-22,3.64,3.64,1,3.64,60102,7,204,2014.55422374429,1975,2014,-0.334144896615742,-0.9425217175565
2014-08-04,0.79,0.79,1,0.79,60115,8,217,2014.58984018265,1976,2014,-0.534978682925762,-0.844865556650889
2014-08-26,2.02,2.02,1,2.02,60137,8,239,2014.65011415525,1976,2014,-0.809438380260967,-0.587204826751707
2014-09-03,2.1,2.1,1,2.1,60145,9,247,2014.67203196347,1977,2014,-0.88238574124471,-0.470526730003752
